Region,Country,Year,Sex,actual suicide rate,low suicide rate,high suicide rate,AvgTemperature
Western Pacific,Malaysia,2009,Female,2.62,1.96,3.42,81.41534246575343
Americas,Honduras,2009,Both sexes,2.72,1.44,5.35,64.81780821917808
Eastern Mediterranean,Kuwait,2009,Both sexes,2.68,2.11,3.32,79.91424657534247
Western Pacific,Philippines,2009,Both sexes,2.78,2.24,6.71,81.17041095890411
Europe,Tajikistan,2009,Female,2.89,1.86,4.32,59.63232876712328
Americas,Nicaragua,2009,Female,2.85,2.18,3.64,81.4213698630137
Europe,Greece,2009,Both sexes,2.87,2.42,3.38,64.84465753424658
Europe,Romania,2009,Female,2.86,2.4,3.38,53.35589041095891
Europe,Slovakia,2009,Male,20.04,14.18,24.35,51.81315068493151
Africa,Senegal,2009,Male,20.63,13.31,30.84,75.17671232876712
Europe,Kyrgyzstan,2009,Male,21.3,18.12,24.77,52.65561643835616
Europe,Ireland,2009,Male,21.5,19.0,24.17,48.913698630136984
Europe,Latvia,2009,Both sexes,21.67,18.55,25.17,44.24739726027397
Europe,France,2009,Male,21.65,19.35,24.02,54.81438356164384
Europe,Ukraine,2009,Both sexes,21.81,19.19,24.6,48.45589041095891
Western Pacific,Mongolia,2009,Both sexes,22.69,14.6,33.59,29.862739726027396
South-East Asia,Sri Lanka,2009,Both sexes,22.72,18.64,36.11,81.04630136986302
Americas,Uruguay,2009,Male,22.68,19.65,25.9,61.04136986301369
Europe,Croatia,2009,Male,22.84,19.94,25.98,54.82438356164384
Africa,Benin,2009,Male,23.06,14.11,35.56,81.03643835616438
Africa,Congo,2009,Male,23.51,14.55,36.04,77.42821917808219
Europe,Belgium,2009,Male,24.39,21.88,42.26,50.84958904109589
Africa,Mozambique,2009,Both sexes,24.64,15.14,36.87,71.17534246575343
Africa,Guinea-Bissau,2009,Male,25.66,14.05,41.04,75.62931506849316
Americas,Suriname,2009,Both sexes,26.53,19.84,34.33,27.72082191780822
Europe,Finland,2009,Male,26.48,23.6,29.56,41.65917808219178
Africa,Gabon,2009,Male,27.48,16.56,42.59,79.43397260273973
Africa,Central African Republic,2009,Both sexes,28.53,15.33,46.99,70.40027397260273
Africa,Uganda,2009,Male,28.56,17.83,45.03,62.422739726027395
Western Pacific,Japan,2009,Male,28.57,27.78,29.3,56.475525114155246
Europe,Poland,2009,Male,28.72,27.46,29.99,47.43780821917808
Africa,South Africa,2009,Both sexes,29.24,19.63,40.42,62.79917808219178
Africa,Togo,2009,Male,29.42,17.83,44.41,80.80849315068492
Europe,Kazakhstan,2009,Both sexes,29.61,25.73,33.79,48.6654794520548
Eastern Mediterranean,Lebanon,2009,Both sexes,3.04,1.71,5.17,70.27123287671233
South-East Asia,Nepal,2009,Female,2.97,1.75,4.61,61.736712328767126
South-East Asia,Indonesia,2009,Both sexes,2.98,2.21,3.78,75.07260273972602
Eastern Mediterranean,Jordan,2009,Male,3.07,2.21,4.24,64.59397260273973
Africa,Algeria,2009,Both sexes,3.15,1.67,5.56,64.25972602739726
Eastern Mediterranean,United Arab Emirates,2009,Female,3.19,1.98,4.88,82.73150684931507
Eastern Mediterranean,Bahrain,2009,Female,3.2,2.31,4.28,80.91013698630137
Americas,Argentina,2009,Female,3.21,2.72,3.75,62.570958904109595
South-East Asia,Thailand,2009,Female,3.25,2.3,4.42,82.70739726027398
Eastern Mediterranean,Tunisia,2009,Both sexes,3.43,1.85,5.83,66.82876712328768
Americas,Peru,2009,Both sexes,3.44,2.2,4.7,67.28904109589041
Americas,Bahamas,2009,Both sexes,3.39,2.5,4.46,78.88356164383562
Europe,Bulgaria,2009,Female,3.51,2.87,4.26,52.239452054794526
Eastern Mediterranean,Egypt,2009,Both sexes,3.55,1.69,6.6,73.64739726027398
Americas,Guatemala,2009,Female,3.72,2.81,4.75,65.33424657534246
Europe,Portugal,2009,Female,3.67,3.03,4.38,63.63369863013698
Eastern Mediterranean,Kuwait,2009,Male,3.74,2.97,4.6,79.91424657534247
Europe,Belarus,2009,Both sexes,30.41,26.28,34.81,44.62219178082192
Africa,Namibia,2009,Male,32.59,20.16,50.58,62.47671232876712
Africa,Zambia,2009,Male,32.59,21.49,47.54,65.98191780821918
Europe,Hungary,2009,Male,32.95,29.39,36.75,52.0841095890411
South-East Asia,Sri Lanka,2009,Male,38.05,30.99,63.73,81.04630136986302
Western Pacific,Mongolia,2009,Male,38.23,24.62,56.9,29.862739726027396
Europe,Latvia,2009,Male,39.39,34.1,45.23,44.24739726027397
Africa,Algeria,2009,Male,4.02,2.15,7.33,64.25972602739726
Europe,Cyprus,2009,Both sexes,3.99,2.72,5.35,18.527049180327868
Africa,Mauritania,2009,Female,4.12,2.25,6.65,76.70739726027398
Eastern Mediterranean,Lebanon,2009,Male,4.13,2.28,7.27,70.27123287671233
Western Pacific,Philippines,2009,Male,4.13,3.21,8.56,81.17041095890411
Europe,Uzbekistan,2009,Female,4.16,3.4,5.0,60.59068493150684
Americas,Colombia,2009,Both sexes,4.15,3.56,7.84,56.073150684931505
Europe,Germany,2009,Female,4.24,3.7,4.82,33.10328317373461
Europe,Turkmenistan,2009,Female,4.34,3.44,5.35,62.88904109589041
Europe,Poland,2009,Female,4.29,3.97,13.9,47.43780821917808
Europe,Denmark,2009,Female,4.35,3.58,5.24,47.11232876712329
South-East Asia,Indonesia,2009,Male,4.47,3.23,5.72,75.07260273972602
Americas,Honduras,2009,Male,4.6,2.4,9.31,64.81780821917808
Eastern Mediterranean,Egypt,2009,Male,4.74,2.11,9.31,73.64739726027398
Europe,Croatia,2009,Female,4.72,3.91,5.62,54.82438356164384
Africa,Nigeria,2009,Female,4.82,2.56,7.41,81.05890410958904
Eastern Mediterranean,Tunisia,2009,Male,4.79,2.66,8.1,66.82876712328768
Western Pacific,Australia,2009,Female,4.83,4.2,5.5,62.9586301369863
Americas,Mexico,2009,Both sexes,4.81,4.56,5.05,69.57452054794521
Europe,Tajikistan,2009,Both sexes,4.9,3.2,7.07,59.63232876712328
Europe,Kyrgyzstan,2009,Female,4.91,3.98,5.99,52.65561643835616
Americas,Cuba,2009,Female,4.94,4.18,5.81,74.1172602739726
Europe,Italy,2009,Both sexes,4.87,4.57,8.82,57.678493150684936
Europe,Ukraine,2009,Male,40.47,35.71,45.51,48.45589041095891
Americas,Suriname,2009,Male,41.89,31.63,53.74,27.72082191780822
Africa,Mozambique,2009,Male,44.58,28.01,65.52,71.17534246575343
Africa,South Africa,2009,Male,45.8,32.98,61.03,62.79917808219178
Africa,Central African Republic,2009,Male,47.81,26.0,77.84,70.40027397260273
Americas,Peru,2009,Male,5.04,3.1,6.87,67.28904109589041
Europe,Greece,2009,Male,4.98,4.24,5.8,64.84465753424658
Americas,Canada,2009,Female,5.04,4.39,5.72,41.353671232876714
South-East Asia,Bangladesh,2009,Both sexes,5.06,3.47,7.3,38.05397260273973
Americas,Panama,2009,Both sexes,5.06,4.1,6.16,80.72438356164383
Europe,Ireland,2009,Female,5.14,4.19,6.16,48.913698630136984
Western Pacific,New Zealand,2009,Female,5.13,4.35,5.96,58.430410958904105
Eastern Mediterranean,Pakistan,2009,Female,5.24,3.5,7.64,75.57602739726028
Eastern Mediterranean,Saudi Arabia,2009,Both sexes,5.23,3.67,7.88,80.53493150684932
Europe,Austria,2009,Female,5.24,4.43,6.15,51.360821917808224
Americas,Brazil,2009,Both sexes,5.19,4.86,9.68,71.0013698630137
Americas,Uruguay,2009,Female,5.27,4.27,6.37,61.04136986301369
Western Pacific,Singapore,2009,Female,5.35,4.41,6.39,81.88082191780822
Americas,Nicaragua,2009,Both sexes,5.47,3.81,6.95,81.4213698630137
Western Pacific,Malaysia,2009,Both sexes,5.47,3.87,7.55,81.41534246575343
Africa,Mauritania,2009,Both sexes,5.56,2.94,9.68,76.70739726027398
Americas,Dominican Republic,2009,Both sexes,5.63,3.73,8.33,77.94821917808218
Americas,Costa Rica,2009,Both sexes,5.55,4.65,6.55,72.39068493150684
Europe,Spain,2009,Both sexes,5.62,4.92,6.36,59.79013698630137
Africa,Gabon,2009,Female,5.74,3.29,9.22,79.43397260273973
Africa,Uganda,2009,Female,5.7,3.26,9.47,62.422739726027395
Europe,Ukraine,2009,Female,5.73,4.95,6.58,48.45589041095891
Africa,Senegal,2009,Female,5.76,3.55,8.91,75.17671232876712
Americas,Bahamas,2009,Male,5.8,4.3,7.6,78.88356164383562
Europe,Albania,2009,Female,5.84,4.31,7.69,59.40109589041096
Africa,Madagascar,2009,Female,5.87,3.48,9.2,65.4249315068493
Europe,Kazakhstan,2009,Male,51.27,44.73,58.27,48.6654794520548
Europe,Belarus,2009,Male,55.67,48.36,63.41,44.62219178082192
Eastern Mediterranean,Oman,2009,Both sexes,6.02,4.03,8.85,69.05342465753425
Europe,Latvia,2009,Female,6.45,5.15,8.0,44.24739726027397
Europe,Norway,2009,Female,6.46,5.94,6.99,40.83068493150685
Eastern Mediterranean,United Arab Emirates,2009,Both sexes,6.58,4.06,9.67,82.73150684931507
Europe,Switzerland,2009,Female,6.56,5.62,7.56,50.758721461187214
Eastern Mediterranean,Morocco,2009,Female,6.65,3.24,12.88,61.42301369863014
Eastern Mediterranean,Qatar,2009,Both sexes,6.73,4.52,10.03,82.7545205479452
Africa,Benin,2009,Female,6.84,4.0,11.15,81.03643835616438
Europe,Cyprus,2009,Male,6.78,4.54,9.16,18.527049180327868
Americas,Colombia,2009,Male,6.84,5.89,7.86,56.073150684931505
Africa,Namibia,2009,Female,6.99,3.67,11.81,62.47671232876712
Europe,Tajikistan,2009,Male,6.96,4.56,9.89,59.63232876712328
Europe,France,2009,Female,7.16,6.23,8.13,54.81438356164384
Africa,Mauritania,2009,Male,7.26,3.75,13.27,76.70739726027398
South-East Asia,Thailand,2009,Both sexes,7.27,5.1,9.84,82.70739726027398
South-East Asia,Bangladesh,2009,Male,7.4,5.07,10.75,38.05397260273973
Americas,Belize,2009,Both sexes,7.48,5.69,9.61,78.62328767123287
Eastern Mediterranean,United Arab Emirates,2009,Male,7.62,4.68,11.15,82.73150684931507
Eastern Mediterranean,Saudi Arabia,2009,Male,7.57,5.33,11.47,80.53493150684932
Europe,Iceland,2009,Female,7.59,5.79,9.72,41.86657534246575
Eastern Mediterranean,Bahrain,2009,Both sexes,7.65,4.59,10.24,80.91013698630137
Europe,Sweden,2009,Female,7.71,6.8,8.69,44.82410958904109
Western Pacific,Mongolia,2009,Female,7.82,5.01,11.53,29.862739726027396
Europe,Italy,2009,Male,7.75,7.32,15.31,57.678493150684936
Africa,Guinea,2009,Female,7.85,4.61,12.8,77.63780821917808
Europe,Hungary,2009,Female,7.93,6.81,9.16,52.0841095890411
Africa,Guinea-Bissau,2009,Female,8.0,4.7,12.96,75.62931506849316
Europe,Albania,2009,Both sexes,7.96,4.82,10.75,59.40109589041096
Africa,Sierra Leone,2009,Female,8.14,4.69,13.27,55.84849315068493
Americas,Mexico,2009,Male,8.11,7.72,8.5,69.57452054794521
Eastern Mediterranean,Qatar,2009,Male,8.22,5.52,12.37,82.7545205479452
Western Pacific,Malaysia,2009,Male,8.22,5.69,11.5,81.41534246575343
Africa,Ethiopia,2009,Female,8.22,6.29,10.61,-12.593424657534248
Europe,Uzbekistan,2009,Both sexes,8.22,6.85,9.76,60.59068493150684
Africa,Zambia,2009,Female,8.4,5.14,12.95,65.98191780821918
Americas,Argentina,2009,Both sexes,8.35,7.21,12.97,62.570958904109595
Western Pacific,China,2009,Female,8.4,7.44,9.44,60.03967123287671
Americas,Brazil,2009,Male,8.35,7.83,17.0,71.0013698630137
Americas,Nicaragua,2009,Male,8.47,5.73,10.75,81.4213698630137
Europe,Bulgaria,2009,Both sexes,8.51,7.23,9.97,52.239452054794526
Africa,Togo,2009,Female,8.61,4.9,14.01,80.80849315068492
Americas,Panama,2009,Male,8.68,7.11,10.48,80.72438356164383
South-East Asia,Sri Lanka,2009,Female,8.72,7.33,10.21,81.04630136986302
Europe,Portugal,2009,Both sexes,8.65,7.36,10.05,63.63369863013698
Eastern Mediterranean,Oman,2009,Male,8.84,5.93,12.95,69.05342465753425
Europe,Belarus,2009,Female,8.93,7.44,10.52,44.62219178082192
Africa,Nigeria,2009,Both sexes,8.97,5.32,14.29,81.05890410958904
Western Pacific,Singapore,2009,Both sexes,9.03,7.65,10.56,81.88082191780822
Europe,Spain,2009,Male,8.97,7.91,10.09,59.79013698630137
Europe,Germany,2009,Both sexes,9.13,8.09,13.34,33.10328317373461
Europe,Belgium,2009,Female,9.3,8.09,10.59,50.84958904109589
Americas,Dominican Republic,2009,Male,9.41,6.28,13.9,77.94821917808218
Europe,Finland,2009,Female,9.42,8.1,10.8,41.65917808219178
Americas,Guatemala,2009,Both sexes,9.46,7.33,11.95,65.33424657534246
Americas,Costa Rica,2009,Male,9.48,8.05,11.06,72.39068493150684
Europe,Turkmenistan,2009,Both sexes,9.6,7.9,11.52,62.88904109589041
Eastern Mediterranean,Morocco,2009,Both sexes,9.66,4.33,17.77,61.42301369863014
Africa,Mozambique,2009,Female,9.73,5.53,15.44,71.17534246575343
Europe,Denmark,2009,Both sexes,9.81,8.42,11.36,47.11232876712329
Americas,Barbados,2008,Female,0.22,0.17,0.29,78.32540983606557
Americas,Barbados,2008,Both sexes,0.72,0.56,0.93,78.32540983606557
Europe,Greece,2008,Female,0.89,0.7,1.1,64.99808743169399
Americas,Honduras,2008,Female,1.11,0.61,1.87,67.74781420765028
Western Pacific,Philippines,2008,Female,1.09,0.95,4.74,80.46530054644809
Eastern Mediterranean,Kuwait,2008,Female,1.15,0.87,1.47,79.31174863387977
Americas,Bahamas,2008,Female,1.24,0.9,1.66,78.06748633879782
Eastern Mediterranean,Jordan,2008,Female,1.22,0.87,1.68,64.76284153005464
Americas,Barbados,2008,Male,1.3,1.0,1.66,78.32540983606557
Eastern Mediterranean,Oman,2008,Female,1.52,0.96,2.27,76.71912568306011
Americas,Peru,2008,Female,1.63,1.14,2.23,66.56803278688525
South-East Asia,Indonesia,2008,Female,1.57,1.24,1.94,73.1879781420765
Americas,Costa Rica,2008,Female,1.61,1.24,2.03,70.25819672131148
Eastern Mediterranean,Saudi Arabia,2008,Female,1.73,1.17,2.47,79.36311475409836
Americas,Belize,2008,Female,1.74,1.3,2.29,72.36338797814207
Americas,Mexico,2008,Female,1.71,1.59,1.82,67.34658469945354
Americas,Colombia,2008,Female,1.77,1.49,2.07,51.011475409836066
Eastern Mediterranean,Lebanon,2008,Female,1.92,1.13,3.01,69.52868852459017
Americas,Dominican Republic,2008,Female,1.93,1.24,2.9,70.38360655737705
Europe,Denmark,2008,Both sexes,10.04,8.59,11.67,48.40928961748634
South-East Asia,Nepal,2008,Both sexes,10.21,5.5,15.3,62.634972677595634
Africa,Congo,2008,Female,10.34,6.05,16.42,77.09344262295082
Africa,Madagascar,2008,Both sexes,10.3,6.3,16.06,64.73387978142077
Americas,Cuba,2008,Both sexes,10.39,9.05,11.83,70.80464480874316
Western Pacific,Australia,2008,Both sexes,10.45,9.31,11.63,60.99207650273224
Eastern Mediterranean,Pakistan,2008,Both sexes,10.54,5.06,18.84,74.81707650273223
Europe,Albania,2008,Male,10.47,5.61,14.16,59.790710382513666
Americas,Haiti,2008,Female,10.54,5.87,17.35,-65.65640326975478
Europe,Slovakia,2008,Both sexes,10.5,7.57,12.75,52.68825136612022
Western Pacific,Japan,2008,Female,10.57,9.98,16.43,55.973679417122035
Western Pacific,China,2008,Both sexes,10.59,8.49,12.52,59.445245901639346
Europe,Norway,2008,Both sexes,10.63,9.92,11.34,43.43239831697055
Eastern Mediterranean,Bahrain,2008,Male,11.15,6.43,14.88,79.51229508196721
Europe,Ireland,2008,Both sexes,11.45,9.92,13.08,48.77322404371585
Europe,Kazakhstan,2008,Female,11.46,9.72,13.35,49.21174863387978
Africa,Central African Republic,2008,Female,11.65,6.2,19.83,77.21967213114755
Europe,Austria,2008,Both sexes,11.67,10.24,13.18,52.17704918032787
Africa,Guinea,2008,Both sexes,11.75,6.53,19.26,60.45136612021858
South-East Asia,Thailand,2008,Male,11.67,8.11,15.94,79.70710382513661
Europe,Turkmenistan,2008,Both sexes,11.69,9.67,13.94,62.41994535519126
Africa,Sierra Leone,2008,Both sexes,11.83,6.45,19.57,48.33879781420765
Western Pacific,New Zealand,2008,Both sexes,11.9,10.54,13.34,59.01612021857924
Western Pacific,Singapore,2008,Male,12.02,10.24,14.0,81.06803278688525
Americas,Suriname,2008,Female,12.08,8.7,16.24,40.08283378746594
Europe,Sweden,2008,Both sexes,12.36,11.06,13.71,46.46967213114755
Western Pacific,China,2008,Male,12.36,9.0,15.16,59.445245901639346
Americas,Haiti,2008,Both sexes,12.59,6.51,20.58,-65.65640326975478
Africa,Senegal,2008,Both sexes,12.66,8.07,19.15,76.18032786885246
Eastern Mediterranean,Morocco,2008,Male,12.97,5.49,23.08,61.643989071038256
South-East Asia,India,2008,Female,13.11,11.33,14.92,79.19084699453552
Europe,Kyrgyzstan,2008,Both sexes,13.21,11.14,15.52,53.40491803278689
Europe,Iceland,2008,Both sexes,13.35,10.64,16.45,41.81912568306011
Europe,Croatia,2008,Both sexes,13.36,11.49,15.41,54.37786885245902
Americas,Uruguay,2008,Both sexes,13.51,11.51,15.64,60.79234972677595
Europe,Switzerland,2008,Both sexes,13.48,11.79,15.23,50.277049180327865
Europe,Uzbekistan,2008,Male,13.75,11.36,16.48,59.78387978142077
Africa,Nigeria,2008,Male,13.66,8.2,21.83,46.77390710382514
Africa,South Africa,2008,Female,13.88,7.6,21.24,61.685519125683065
Europe,Denmark,2008,Male,14.04,12.18,16.07,48.40928961748634
Europe,France,2008,Both sexes,13.96,12.41,18.63,53.919672131147536
Africa,Benin,2008,Both sexes,13.97,8.43,21.81,73.81338797814207
Africa,Ethiopia,2008,Both sexes,14.24,10.75,19.56,-1.9795081967213115
Europe,Germany,2008,Male,14.19,12.62,24.33,32.19099590723056
Europe,Portugal,2008,Male,14.33,12.27,16.55,61.883060109289616
Europe,Poland,2008,Both sexes,14.41,13.72,15.1,48.90136612021858
Americas,Argentina,2008,Male,14.48,12.56,25.79,62.46857923497268
Americas,Canada,2008,Male,14.69,13.19,16.28,39.97524590163934
Europe,Norway,2008,Male,14.67,13.78,15.57,43.43239831697055
Europe,Bulgaria,2008,Male,14.81,12.69,17.18,52.9792349726776
Africa,Madagascar,2008,Male,14.97,9.26,23.24,64.73387978142077
Americas,Haiti,2008,Male,15.08,7.36,24.51,-65.65640326975478
Eastern Mediterranean,Pakistan,2008,Male,15.4,6.43,29.26,74.81707650273223
Africa,Guinea-Bissau,2008,Both sexes,15.51,8.7,24.82,15.90655737704918
Africa,Congo,2008,Both sexes,15.96,9.65,24.74,77.09344262295082
Africa,Uganda,2008,Both sexes,16.07,9.78,25.57,66.57650273224044
South-East Asia,India,2008,Both sexes,16.32,12.58,18.73,79.19084699453552
Western Pacific,Australia,2008,Male,16.3,14.62,18.02,60.99207650273224
Africa,Sierra Leone,2008,Male,16.28,8.58,27.21,48.33879781420765
Europe,Romania,2008,Male,16.41,14.51,18.42,52.781967213114754
Americas,Cuba,2008,Male,16.48,14.48,18.59,70.80464480874316
Europe,Belgium,2008,Both sexes,16.58,14.76,26.82,51.06994535519125
Americas,Guatemala,2008,Male,16.92,13.16,21.36,63.07950819672131
Africa,Gabon,2008,Both sexes,17.34,10.35,27.01,77.96912568306011
Europe,Ireland,2008,Male,17.43,15.4,19.59,48.77322404371585
Africa,Guinea,2008,Male,17.39,9.34,28.65,60.45136612021858
South-East Asia,Sri Lanka,2008,Both sexes,17.47,14.38,31.11,79.53852459016393
Europe,Sweden,2008,Male,17.57,15.83,19.38,46.46967213114755
South-East Asia,Nepal,2008,Male,17.77,9.41,26.57,62.634972677595634
Western Pacific,New Zealand,2008,Male,18.02,16.16,20.0,59.01612021857924
Europe,Finland,2008,Both sexes,18.12,16.01,20.37,44.622950819672134
Europe,Switzerland,2008,Male,18.47,16.34,20.68,50.277049180327865
Europe,Austria,2008,Male,18.77,16.63,20.99,52.17704918032787
Africa,Togo,2008,Both sexes,18.89,11.23,29.11,62.03169398907104
Europe,Iceland,2008,Male,18.91,15.33,22.96,41.81912568306011
Africa,Zambia,2008,Both sexes,19.01,12.3,28.2,62.68224043715847
Europe,Slovakia,2008,Male,18.96,13.51,23.01,52.68825136612022
Europe,Turkmenistan,2008,Male,19.02,15.89,22.5,62.41994535519126
Western Pacific,Japan,2008,Both sexes,19.03,18.36,22.24,55.973679417122035
Europe,Hungary,2008,Both sexes,19.13,16.94,21.49,52.22568306010928
South-East Asia,India,2008,Male,19.46,13.83,22.47,79.19084699453552
Africa,Namibia,2008,Both sexes,19.66,11.77,30.89,64.47459016393442
Americas,Panama,2008,Female,1.98,1.5,2.56,76.54672131147541
Eastern Mediterranean,Tunisia,2008,Female,2.2,1.12,3.77,66.44071038251366
Eastern Mediterranean,Jordan,2008,Both sexes,2.22,1.59,3.07,64.76284153005464
Eastern Mediterranean,Qatar,2008,Female,2.34,1.5,3.46,81.53715846994535
Europe,Italy,2008,Female,2.29,2.11,2.46,56.93866120218579
Eastern Mediterranean,Egypt,2008,Female,2.36,1.26,3.86,71.97978142076502
Africa,Algeria,2008,Female,2.4,1.25,3.96,63.53224043715847
Western Pacific,Philippines,2008,Both sexes,2.36,1.89,7.06,80.46530054644809
Americas,Brazil,2008,Female,2.35,2.17,7.78,68.97204007285974
Western Pacific,Malaysia,2008,Female,2.61,1.96,3.42,80.42622950819673
Europe,Spain,2008,Female,2.55,2.17,2.94,58.03661202185792
Europe,Greece,2008,Both sexes,2.63,2.21,3.09,64.99808743169399
South-East Asia,Bangladesh,2008,Female,2.68,1.86,3.79,-19.790983606557376
Europe,Cyprus,2008,Female,2.74,2.02,3.62,67.59890710382514
Americas,Nicaragua,2008,Female,2.65,2.05,3.36,77.23524590163935
Americas,Honduras,2008,Both sexes,2.84,1.51,5.57,67.74781420765028
Europe,Tajikistan,2008,Female,2.81,1.83,4.16,59.66612021857923
Europe,Slovakia,2008,Female,2.81,2.2,3.51,52.68825136612022
Americas,Peru,2008,Both sexes,2.89,1.87,3.94,66.56803278688525
Eastern Mediterranean,Kuwait,2008,Both sexes,2.92,2.3,3.62,79.31174863387977
Africa,Ethiopia,2008,Male,20.3,15.29,28.66,-1.9795081967213115
Africa,Senegal,2008,Male,21.04,13.58,31.51,76.18032786885246
Europe,France,2008,Male,21.42,19.14,29.76,53.919672131147536
Europe,Latvia,2008,Both sexes,21.66,18.46,25.14,45.727322404371584
Europe,Kyrgyzstan,2008,Male,22.2,18.9,25.82,53.40491803278689
Europe,Croatia,2008,Male,22.47,19.53,25.65,54.37786885245902
Americas,Uruguay,2008,Male,22.54,19.47,25.77,60.79234972677595
Africa,Benin,2008,Male,22.75,13.88,35.01,73.81338797814207
Western Pacific,Mongolia,2008,Both sexes,22.9,14.58,33.97,31.381967213114752
Africa,Mozambique,2008,Both sexes,23.08,14.31,34.54,73.80655737704919
Africa,Congo,2008,Male,23.27,14.34,35.54,77.09344262295082
Europe,Belgium,2008,Male,24.6,22.09,43.51,51.06994535519125
Africa,Guinea-Bissau,2008,Male,25.3,13.9,40.36,15.90655737704918
Europe,Poland,2008,Male,25.82,24.66,26.97,48.90136612021858
Europe,Ukraine,2008,Both sexes,25.9,22.7,29.3,48.80491803278688
Americas,Suriname,2008,Both sexes,26.7,20.07,34.48,40.08283378746594
Africa,Central African Republic,2008,Both sexes,27.29,14.88,44.82,77.21967213114755
Western Pacific,Japan,2008,Male,27.6,26.84,28.31,55.973679417122035
