Region,Country,Year,Sex,actual suicide rate,low suicide rate,high suicide rate,AvgTemperature,GDP
Western Pacific,Philippines,2002,Male,3.26,2.57,4.25,79.57287671232876,1037.1747944738
Eastern Mediterranean,Bahrain,2002,Female,3.36,2.41,4.56,78.89479452054795,12819.993888186104
Eastern Mediterranean,Lebanon,2002,Male,3.59,1.95,6.35,68.42438356164384,4208.177785592528
South-East Asia,Indonesia,2002,Both sexes,3.64,2.7,4.54,-77.77369863013699,946.4367060604897
Eastern Mediterranean,Egypt,2002,Both sexes,3.74,1.8,6.84,70.63095890410959,1163.024039941345
Europe,Greece,2002,Male,3.74,3.16,4.39,63.395890410958906,13863.499496656124
Eastern Mediterranean,Kuwait,2002,Male,3.79,2.98,4.73,77.99232876712328,18626.759498640244
Europe,Portugal,2002,Female,3.83,3.16,4.6,60.55287671232877,12861.978744348491
Eastern Mediterranean,Tunisia,2002,Both sexes,3.88,2.15,6.41,65.05178082191782,2292.483167801233
Eastern Mediterranean,Saudi Arabia,2002,Both sexes,3.93,2.7,6.09,77.69123287671232,8380.95929551455
Europe,Romania,2002,Female,3.85,3.26,16.17,51.17424657534246,2127.3967666642297
Americas,Uruguay,2002,Male,30.11,26.16,34.42,59.04136986301369,4115.150975612269
Africa,Burundi,2002,Male,30.29,18.56,46.44,-99.0,94.46644805285948
Africa,Central African Republic,2002,Both sexes,30.43,16.55,49.75,73.27890410958904,263.89509134390283
Africa,Congo,2002,Male,30.63,18.19,47.08,73.97808219178083,999.6039535701448
South-East Asia,Sri Lanka,2002,Male,33.97,27.37,49.47,78.40191780821918,1024.181447694594
Africa,Zambia,2002,Male,34.54,22.1,51.92,65.45260273972603,399.0980047853928
Africa,Mozambique,2002,Male,36.75,23.45,53.56,73.01616438356164,318.3089971004669
Africa,Uganda,2002,Male,36.79,21.86,59.68,48.56301369863014,290.18451963034437
Western Pacific,Mongolia,2002,Male,37.23,22.9,57.16,28.28876712328767,649.1180350769309
Europe,Hungary,2002,Male,38.79,34.61,43.3,51.13232876712328,6661.423136182576
Americas,Guyana,2002,Both sexes,39.77,30.3,77.39,35.873698630136985,1792.9973389359272
Eastern Mediterranean,Jordan,2002,Male,4.11,2.71,5.99,62.16273972602741,1873.096074056039
Eastern Mediterranean,United Arab Emirates,2002,Female,4.22,2.57,6.5,80.97808219178083,30616.915627785223
Americas,Argentina,2002,Female,4.18,3.54,4.89,60.78739726027398,2918.9259228604565
Americas,Mexico,2002,Both sexes,4.15,3.94,10.98,30.921552511415523,8032.991842252258
Americas,Bahamas,2002,Male,4.29,3.18,5.63,76.5254794520548,26590.25993856324
Europe,Ireland,2002,Female,4.27,3.46,5.14,48.32493150684931,32866.71779036701
Africa,Algeria,2002,Both sexes,4.43,2.35,7.62,62.34767123287671,1796.6721606100234
Americas,Peru,2002,Male,4.36,2.72,5.91,63.96027397260274,2004.6549325442504
Americas,Guatemala,2002,Female,4.54,3.4,5.86,63.49917808219178,1663.7158367476222
Africa,Mauritania,2002,Female,4.63,2.57,7.39,72.43616438356165,629.7819096724911
Western Pacific,Australia,2002,Female,4.62,4.0,5.28,60.47539726027398,22404.079004323135
Europe,Poland,2002,Female,4.57,4.27,4.88,46.95315068493151,5150.929712230309
Eastern Mediterranean,Egypt,2002,Male,4.83,2.16,9.36,70.63095890410959,1163.024039941345
Europe,Albania,2002,Both sexes,4.82,3.22,6.26,41.51287671232877,1394.5236971360546
Americas,Brazil,2002,Both sexes,4.77,4.42,7.1,69.89059360730593,2824.714911629008
Americas,Dominican Republic,2002,Both sexes,4.9,3.41,6.95,76.71506849315068,2916.9350389410847
Americas,Colombia,2002,Both sexes,4.88,4.16,15.7,54.68684931506849,2405.9393568769115
Americas,Canada,2002,Female,4.9,4.26,5.59,40.827178082191786,24284.376581197022
Americas,Suriname,2002,Male,43.86,32.82,57.51,-15.69041095890411,2701.6378561681163
Africa,South Africa,2002,Male,44.32,31.45,55.82,60.10082191780822,2708.4234188168193
Africa,Namibia,2002,Male,45.67,27.94,69.3,-0.0342465753424658,1773.4316116984469
Americas,Honduras,2002,Male,5.11,2.76,10.15,66.5931506849315,1119.6732759707215
Africa,Nigeria,2002,Female,5.18,2.8,8.05,36.8613698630137,736.0983550575843
Eastern Mediterranean,Tunisia,2002,Male,5.24,2.98,8.64,65.05178082191782,2292.483167801233
South-East Asia,Indonesia,2002,Male,5.36,3.89,6.69,-77.77369863013699,946.4367060604897
Europe,Germany,2002,Female,5.35,4.67,6.07,-14.424931506849315,25400.67754068389
Europe,Italy,2002,Both sexes,5.41,5.1,5.71,55.63178082191781,22252.215525989508
Africa,Algeria,2002,Male,5.55,2.93,9.81,62.34767123287671,1796.6721606100234
South-East Asia,Thailand,2002,Female,5.74,3.95,8.0,82.71561643835616,2091.178886895578
Europe,Iceland,2002,Female,5.74,4.44,7.34,40.38054794520548,32378.259902957845
Western Pacific,Malaysia,2002,Both sexes,5.77,3.94,7.89,80.7186301369863,4177.10494176499
Eastern Mediterranean,Saudi Arabia,2002,Male,5.78,4.02,9.03,77.69123287671232,8380.95929551455
Europe,Bulgaria,2002,Female,5.81,4.86,6.87,48.79643835616439,2056.8562852527325
Europe,Israel,2002,Both sexes,5.83,4.93,6.85,64.5317808219178,19672.913892949677
Eastern Mediterranean,Pakistan,2002,Female,5.9,3.89,8.95,71.25356164383561,492.1706142380748
Americas,Nicaragua,2002,Both sexes,5.85,3.95,7.41,79.66767123287671,989.9804702656132
Americas,Panama,2002,Both sexes,5.88,4.74,7.21,79.69561643835617,3995.627377210437
Africa,Central African Republic,2002,Male,50.39,27.74,81.5,73.27890410958904,263.89509134390283
Europe,Denmark,2002,Female,6.0,4.99,7.12,46.3627397260274,33211.54606136631
Europe,Norway,2002,Female,5.97,5.51,6.43,39.71616438356164,43168.01771616069
Africa,Mauritania,2002,Both sexes,6.1,3.28,10.46,72.43616438356165,629.7819096724911
South-East Asia,Bangladesh,2002,Both sexes,6.1,4.07,8.58,7.574246575342466,351.83253771119456
Western Pacific,New Zealand,2002,Female,6.07,5.19,7.01,53.43534246575343,15833.621230715957
Africa,Madagascar,2002,Female,6.23,3.81,9.63,64.12273972602739,296.5914736578906
Eastern Mediterranean,Oman,2002,Both sexes,6.29,4.06,9.57,75.59041095890412,9596.02850416115
Europe,Spain,2002,Both sexes,6.31,5.51,7.17,57.7586301369863,17007.38392260914
Africa,Senegal,2002,Female,6.46,3.96,9.92,72.58328767123288,684.9538553631526
Europe,Austria,2002,Female,6.5,5.57,7.53,50.215616438356165,26412.636332420952
Africa,Gabon,2002,Female,6.61,3.94,10.4,77.28383561643835,4027.226607303168
Europe,Albania,2002,Male,6.59,4.14,8.65,41.51287671232877,1394.5236971360546
Europe,Sweden,2002,Female,6.83,5.98,7.74,44.59698630136986,29895.593057459344
Africa,Guinea,2002,Female,6.89,4.12,10.88,61.438904109589046,475.5944499931672
Africa,Malawi,2002,Female,6.91,4.18,10.64,-39.438630136986305,296.62713445791695
Americas,Guyana,2002,Male,65.38,50.69,109.8,35.873698630136985,1792.9973389359272
Africa,Sierra Leone,2002,Female,7.02,4.1,11.14,-93.54876712328767,243.8312734394413
Africa,Kenya,2002,Female,7.07,5.44,8.79,8.015890410958903,504.3824441429352
Americas,Mexico,2002,Male,7.23,6.88,16.84,30.921552511415523,8032.991842252258
Africa,Gambia,2002,Female,7.27,4.3,11.47,59.05150684931507,631.3042440043332
Americas,Costa Rica,2002,Both sexes,7.25,6.05,8.55,71.25917808219178,4021.453001575496
Americas,Cuba,2002,Female,7.3,6.24,8.47,74.03890410958904,3007.1930736932177
Eastern Mediterranean,United Arab Emirates,2002,Both sexes,7.36,4.39,11.31,80.97808219178083,30616.915627785223
Eastern Mediterranean,Qatar,2002,Both sexes,7.37,4.76,11.43,80.70191780821918,27151.03249886602
Americas,Uruguay,2002,Female,7.36,5.95,8.95,59.04136986301369,4115.150975612269
Africa,Benin,2002,Female,7.45,4.45,11.92,78.42164383561644,561.7272669882349
Americas,Brazil,2002,Male,7.63,7.11,12.07,69.89059360730593,2824.714911629008
Eastern Mediterranean,Morocco,2002,Female,7.67,3.77,14.91,61.52739726027397,1449.3610031481862
Americas,Colombia,2002,Male,7.73,6.62,19.1,54.68684931506849,2405.9393568769115
Africa,Mauritania,2002,Male,7.85,4.13,14.13,72.43616438356165,629.7819096724911
Africa,Uganda,2002,Female,7.98,4.32,14.2,48.56301369863014,290.18451963034437
Americas,Dominican Republic,2002,Male,8.03,5.6,11.42,76.71506849315068,2916.9350389410847
Americas,Belize,2002,Both sexes,8.09,6.15,10.39,78.89342465753424,4844.228574107279
Africa,Mozambique,2002,Female,8.4,4.91,13.4,73.01616438356164,318.3089971004669
Europe,France,2002,Female,8.44,7.37,16.06,54.06767123287671,24349.12272079936
Africa,Guinea-Bissau,2002,Female,8.49,4.93,13.58,-99.0,317.5415089328512
Eastern Mediterranean,United Arab Emirates,2002,Male,8.6,5.09,13.22,80.97808219178083,30616.915627785223
Western Pacific,Malaysia,2002,Male,8.6,5.74,11.86,80.7186301369863,4177.10494176499
South-East Asia,Bangladesh,2002,Male,8.74,5.81,12.27,7.574246575342466,351.83253771119456
Europe,Italy,2002,Male,8.72,8.26,9.17,55.63178082191781,22252.215525989508
Western Pacific,Singapore,2002,Female,8.88,7.4,10.44,80.61534246575341,22155.35543358968
Africa,Togo,2002,Female,9.01,5.19,14.75,51.19150684931507,321.6257608257492
Europe,Finland,2002,Female,9.0,7.75,10.29,40.781643835616435,26870.90748475037
Western Pacific,Mongolia,2002,Female,9.12,5.67,13.75,28.28876712328767,649.1180350769309
Europe,Hungary,2002,Female,9.08,7.82,10.43,51.13232876712328,6661.423136182576
Europe,Israel,2002,Male,9.12,7.84,10.54,64.5317808219178,19672.913892949677
Africa,Nigeria,2002,Both sexes,9.21,5.3,14.93,36.8613698630137,736.0983550575843
Eastern Mediterranean,Bahrain,2002,Both sexes,9.19,6.11,12.52,78.89479452054795,12819.993888186104
Americas,Nicaragua,2002,Male,9.3,6.0,11.81,79.66767123287671,989.9804702656132
Europe,Portugal,2002,Both sexes,9.32,7.9,18.99,60.55287671232877,12861.978744348491
Europe,Belgium,2002,Female,9.32,8.12,10.6,50.67506849315069,24833.93649013548
Western Pacific,Japan,2002,Female,9.27,8.77,9.66,54.0972602739726,32857.72117420711
Eastern Mediterranean,Oman,2002,Male,9.53,6.17,14.44,75.59041095890412,9596.02850416115
Americas,Panama,2002,Male,9.45,7.74,11.41,79.69561643835617,3995.627377210437
South-East Asia,Sri Lanka,2002,Female,9.64,8.32,18.32,78.40191780821918,1024.181447694594
Eastern Mediterranean,Qatar,2002,Male,9.7,6.28,15.13,80.70191780821918,27151.03249886602
Europe,Switzerland,2002,Female,9.67,8.31,11.09,48.90474885844748,42506.80742278816
Americas,Barbados,2001,Female,0.32,0.24,0.43,79.21835616438356,11859.386150646062
Europe,Greece,2001,Female,0.69,0.54,0.87,66.14054794520548,12300.2074217456
Western Pacific,Philippines,2001,Female,0.9,0.79,1.03,81.32794520547945,991.147010193659
Americas,Honduras,2001,Female,1.14,0.64,1.87,69.78109589041095,1119.173031919794
Americas,Bahamas,2001,Female,1.07,0.77,1.44,76.98438356164384,25234.053139012092
Europe,Cyprus,2001,Female,1.22,0.87,1.67,67.9695890410959,15057.008222312614
Eastern Mediterranean,Saudi Arabia,2001,Female,1.42,0.9,2.12,80.03369863013698,8337.322723658126
Eastern Mediterranean,Kuwait,2001,Female,1.43,1.08,1.83,80.7813698630137,17517.725185654046
Americas,Mexico,2001,Female,1.41,1.31,5.42,52.672420091324206,8009.15862764386
Americas,Costa Rica,2001,Female,1.46,1.13,1.84,72.34575342465753,3941.588655803753
Americas,Barbados,2001,Both sexes,1.52,1.13,1.98,79.21835616438356,11859.386150646062
Americas,Dominican Republic,2001,Female,1.6,1.09,2.25,74.39369863013698,2907.8375538582222
Americas,Panama,2001,Female,1.7,1.28,2.19,79.37232876712329,3919.609060889428
Eastern Mediterranean,Oman,2001,Female,1.93,1.17,3.02,75.34438356164384,9351.117482577458
Western Pacific,Philippines,2001,Both sexes,1.87,1.52,2.33,81.32794520547945,991.147010193659
Eastern Mediterranean,Qatar,2001,Male,9.99,6.39,15.68,82.9868493150685,25836.270792673786
South-East Asia,Sri Lanka,2001,Female,9.97,8.65,22.07,79.58986301369863,970.6101551452322
Eastern Mediterranean,Oman,2001,Male,10.08,6.43,15.35,75.34438356164384,9351.117482577458
Americas,Argentina,2001,Both sexes,10.31,8.85,11.89,62.89506849315069,7772.969215536627
South-East Asia,Nepal,2001,Both sexes,10.39,6.22,15.22,63.28356164383562,236.0510266158629
Africa,Sierra Leone,2001,Both sexes,10.46,5.73,17.18,-99.0,224.50975331010903
South-East Asia,Thailand,2001,Both sexes,10.45,6.93,14.77,82.64876712328767,1889.971410798339
Africa,Madagascar,2001,Both sexes,10.56,6.58,16.19,66.20657534246575,314.6986916209754
Americas,Panama,2001,Male,10.64,8.72,12.8,79.37232876712329,3919.609060889428
Western Pacific,Singapore,2001,Both sexes,10.57,8.92,12.35,81.70849315068493,21787.545092188026
Europe,Israel,2001,Male,10.64,9.14,12.31,57.859178082191775,21581.100219967168
Eastern Mediterranean,Morocco,2001,Both sexes,10.75,4.9,19.99,63.95616438356164,1370.1771448679897
Americas,Haiti,2001,Female,10.85,6.12,17.4,-25.226027397260275,732.508728064699
Europe,Romania,2001,Both sexes,10.76,9.44,17.64,52.98794520547945,1853.1854495052753
Africa,Namibia,2001,Female,10.92,6.09,17.63,19.304109589041097,1916.2558986993367
Americas,Canada,2001,Both sexes,10.86,9.73,12.06,44.25761643835616,23836.767255600567
Europe,Portugal,2001,Male,10.97,9.34,27.58,62.21917808219178,11714.2231518698
Europe,Germany,2001,Both sexes,11.12,9.85,16.89,-15.86513698630137,23849.601776359035
Western Pacific,Australia,2001,Both sexes,11.19,10.01,12.45,61.78734246575342,20326.276704764503
Eastern Mediterranean,Pakistan,2001,Both sexes,11.2,5.41,19.79,76.02410958904109,460.1799461736434
Africa,Gambia,2001,Both sexes,11.33,5.97,19.31,57.77835616438356,772.1958376809383
Africa,South Africa,2001,Female,11.92,8.1,15.88,62.144657534246576,2867.472552237663
Europe,Denmark,2001,Both sexes,12.35,10.63,14.23,46.67643835616439,30740.317590772414
Americas,Haiti,2001,Both sexes,12.36,6.52,19.86,-25.226027397260275,732.508728064699
Africa,Congo,2001,Female,12.4,6.9,20.23,75.52575342465754,933.560294577298
Europe,Iceland,2001,Both sexes,12.44,9.93,15.29,41.54821917808219,28870.08926880261
Europe,Ireland,2001,Both sexes,12.47,10.86,14.21,48.88657534246575,28532.4016842953
Western Pacific,China,2001,Female,12.56,10.99,14.38,60.30690410958904,1052.375979875013
Americas,Suriname,2001,Female,12.62,8.77,17.43,58.50520547945206,2094.8874812684094
Europe,Sweden,2001,Both sexes,12.76,11.39,14.21,45.73342465753425,27245.349827438316
Eastern Mediterranean,Bahrain,2001,Male,12.84,8.78,17.89,81.32301369863013,12291.847614330123
Africa,Burundi,2001,Female,13.04,7.44,21.2,-99.0,102.439453988292
Europe,Bulgaria,2001,Both sexes,13.16,11.26,15.29,50.72410958904109,1765.2391397503163
Americas,Uruguay,2001,Both sexes,13.23,11.29,15.35,61.44054794520548,6331.155559384293
Europe,Norway,2001,Both sexes,13.17,12.33,14.05,40.43561643835616,38599.81967826404
Western Pacific,China,2001,Both sexes,13.34,10.38,15.47,60.30690410958904,1052.375979875013
Africa,Zambia,2001,Female,13.38,7.82,21.27,64.25178082191782,401.73336473385586
Western Pacific,New Zealand,2001,Both sexes,13.52,11.95,15.19,58.92027397260274,13911.292701184824
Western Pacific,Singapore,2001,Male,13.55,11.51,15.77,81.70849315068493,21787.545092188026
Americas,Cuba,2001,Both sexes,13.72,12.01,15.58,70.97232876712329,2844.235459385641
Africa,Central African Republic,2001,Female,13.72,7.31,23.01,75.06328767123287,253.5825627207223
Africa,Guinea,2001,Male,13.82,7.65,23.12,61.13068493150685,482.5116578220803
Americas,Belize,2001,Male,13.93,10.61,17.76,80.46054794520548,4708.294937525191
Eastern Mediterranean,Morocco,2001,Male,13.92,6.0,25.15,63.95616438356164,1370.1771448679897
Africa,Nigeria,2001,Male,13.89,8.03,22.91,56.70164383561644,586.831757548014
Africa,Senegal,2001,Both sexes,13.93,8.9,20.64,76.9304109589041,654.2682729207157
Americas,Guatemala,2001,Both sexes,14.09,10.88,17.83,62.17123287671233,1532.65977474202
Americas,Haiti,2001,Male,14.25,7.07,22.89,-25.226027397260275,732.508728064699
Western Pacific,China,2001,Male,14.33,9.85,16.8,60.30690410958904,1052.375979875013
Africa,Kenya,2001,Both sexes,14.69,10.75,19.97,-24.772054794520542,513.2982407051264
Europe,Austria,2001,Both sexes,14.69,12.96,16.56,50.82301369863014,24545.43449202372
Africa,Sierra Leone,2001,Male,14.74,7.74,24.65,-99.0,224.50975331010903
Africa,Benin,2001,Both sexes,14.83,9.13,22.77,80.55479452054794,507.9030100949666
Europe,Switzerland,2001,Both sexes,15.03,13.21,16.91,50.09415525114155,39668.34701860932
South-East Asia,Thailand,2001,Male,15.18,9.95,21.43,82.64876712328767,1889.971410798339
Africa,Madagascar,2001,Male,15.22,9.56,23.28,66.20657534246575,314.6986916209754
Europe,Poland,2001,Both sexes,15.29,14.56,16.02,47.099178082191784,4937.696892153717
Europe,France,2001,Both sexes,15.37,13.65,17.19,55.21260273972602,22565.585792555383
Americas,Guyana,2001,Female,15.5,10.87,51.03,46.00219178082192,1621.796098943059
Africa,Gambia,2001,Male,15.58,7.83,27.49,57.77835616438356,772.1958376809383
Eastern Mediterranean,Pakistan,2001,Male,16.21,6.86,30.02,76.02410958904109,460.1799461736434
Americas,Canada,2001,Male,16.82,15.19,18.55,44.25761643835616,23836.767255600567
South-East Asia,India,2001,Female,16.85,14.35,19.51,79.71143835616438,454.7470200286695
Africa,Guinea-Bissau,2001,Both sexes,17.16,9.4,27.55,-99.0,302.2942327617962
Western Pacific,Japan,2001,Both sexes,17.46,16.84,20.41,54.893150684931506,34428.716143930375
Americas,Argentina,2001,Male,17.59,15.16,20.22,62.89506849315069,7772.969215536627
Europe,Germany,2001,Male,17.58,15.65,28.28,-15.86513698630137,23849.601776359035
Western Pacific,Australia,2001,Male,17.63,15.9,19.5,61.78734246575342,20326.276704764503
Africa,Togo,2001,Both sexes,17.74,10.69,27.37,80.50821917808219,287.8560173053485
Africa,Malawi,2001,Both sexes,17.92,11.46,26.35,-30.364931506849317,269.73170299344457
Europe,Denmark,2001,Male,18.04,15.72,20.59,46.67643835616439,30740.317590772414
Europe,Sweden,2001,Male,18.14,16.31,20.05,45.73342465753425,27245.349827438316
Africa,Gabon,2001,Both sexes,18.31,10.83,28.2,78.31698630136987,3965.75387080721
Europe,Belgium,2001,Both sexes,18.45,16.41,28.53,51.587397260273974,22944.352512130314
South-East Asia,Nepal,2001,Male,18.59,11.12,27.04,63.28356164383562,236.0510266158629
South-East Asia,India,2001,Both sexes,18.68,14.69,21.81,79.71143835616438,454.7470200286695
Europe,Romania,2001,Male,18.84,16.62,31.87,52.98794520547945,1853.1854495052753
Europe,Iceland,2001,Male,18.9,15.24,22.99,41.54821917808219,28870.08926880261
Europe,Norway,2001,Male,19.82,18.65,21.07,40.43561643835616,38599.81967826404
Europe,Cyprus,2001,Both sexes,1.98,1.38,2.89,67.9695890410959,15057.008222312614
South-East Asia,Indonesia,2001,Female,2.03,1.59,2.55,-75.10109589041096,786.8369448191164
Americas,Brazil,2001,Female,2.02,1.84,2.17,72.36146118721462,3142.234411299583
Americas,Peru,2001,Female,2.13,1.5,2.93,64.2695890410959,1926.6750832292444
Eastern Mediterranean,Lebanon,2001,Female,2.27,1.31,3.56,70.93205479452055,3888.013758979488
Eastern Mediterranean,Jordan,2001,Female,2.33,1.59,3.32,65.14986301369863,1792.6575190196324
Europe,Israel,2001,Female,2.3,1.84,2.85,57.859178082191775,21581.100219967168
Eastern Mediterranean,Qatar,2001,Female,2.53,1.54,3.89,82.9868493150685,25836.270792673786
Americas,Belize,2001,Female,2.51,1.86,3.3,80.46054794520548,4708.294937525191
Americas,Colombia,2001,Female,2.45,2.07,2.87,55.41616438356165,2449.355859778235
Europe,Greece,2001,Both sexes,2.52,2.11,2.99,66.14054794520548,12300.2074217456
Europe,Italy,2001,Female,2.51,2.33,2.68,57.57534246575342,20475.524112205818
Eastern Mediterranean,Tunisia,2001,Female,2.61,1.39,4.3,67.51260273972602,2207.660687864085
South-East Asia,Nepal,2001,Female,2.63,1.59,4.12,63.28356164383562,236.0510266158629
Eastern Mediterranean,Egypt,2001,Female,2.72,1.46,4.45,72.7372602739726,1245.2853079375363
Americas,Bahamas,2001,Both sexes,2.73,2.01,3.62,76.98438356164384,25234.053139012092
Eastern Mediterranean,Kuwait,2001,Both sexes,2.73,2.12,3.43,80.7813698630137,17517.725185654046
Europe,Cyprus,2001,Male,2.75,1.88,4.13,67.9695890410959,15057.008222312614
Americas,Barbados,2001,Male,2.77,2.07,3.62,79.21835616438356,11859.386150646062
Europe,Portugal,2001,Female,2.76,2.28,3.31,62.21917808219178,11714.2231518698
Europe,Spain,2001,Female,2.78,2.38,3.21,58.61369863013699,15312.070917552754
Eastern Mediterranean,Lebanon,2001,Both sexes,2.91,1.61,4.94,70.93205479452055,3888.013758979488
Western Pacific,Malaysia,2001,Female,2.9,2.09,3.92,81.98191780821918,3941.122666213687
Western Pacific,Philippines,2001,Male,2.92,2.32,3.76,81.32794520547945,991.147010193659
Americas,Cuba,2001,Male,20.29,17.88,22.89,70.97232876712329,2844.235459385641
South-East Asia,India,2001,Male,20.58,15.11,24.18,79.71143835616438,454.7470200286695
Africa,Mozambique,2001,Both sexes,20.79,13.07,31.16,69.03808219178083,310.09506496177994
Europe,Bulgaria,2001,Male,20.82,17.94,24.05,50.72410958904109,1765.2391397503163
Europe,Ireland,2001,Male,20.8,18.36,23.42,48.88657534246575,28532.4016842953
Western Pacific,New Zealand,2001,Male,20.92,18.76,23.21,58.92027397260274,13911.292701184824
Africa,Uganda,2001,Both sexes,21.06,12.29,34.68,67.06191780821918,284.56550109254886
Europe,Finland,2001,Both sexes,21.19,18.85,23.64,42.012054794520544,24945.994809393553
Africa,Burundi,2001,Both sexes,21.64,12.93,33.82,-99.0,102.439453988292
Americas,Uruguay,2001,Male,21.82,18.89,25.02,61.44054794520548,6331.155559384293
Africa,Congo,2001,Both sexes,21.87,12.61,34.29,75.52575342465754,933.560294577298
Europe,Switzerland,2001,Male,22.25,19.74,24.81,50.09415525114155,39668.34701860932
South-East Asia,Sri Lanka,2001,Both sexes,22.38,18.26,37.68,79.58986301369863,970.6101551452322
Africa,Zambia,2001,Both sexes,22.69,14.05,34.8,64.25178082191782,401.73336473385586
Africa,Senegal,2001,Male,22.76,14.72,33.37,76.9304109589041,654.2682729207157
Europe,Austria,2001,Male,23.02,20.49,25.74,50.82301369863014,24545.43449202372
Africa,Kenya,2001,Male,23.15,16.71,32.28,-24.772054794520542,513.2982407051264
Europe,France,2001,Male,23.45,20.95,26.11,55.21260273972602,22565.585792555383
Western Pacific,Mongolia,2001,Both sexes,23.71,14.52,36.25,29.413150684931505,594.6128672892715
Africa,Benin,2001,Male,23.85,14.85,36.11,80.55479452054794,507.9030100949666
Europe,Hungary,2001,Both sexes,23.76,21.08,26.65,51.44027397260274,5280.974424926811
Americas,Guatemala,2001,Male,25.08,19.47,31.64,62.17123287671233,1532.65977474202
Western Pacific,Japan,2001,Male,25.87,25.13,31.26,54.893150684931506,34428.716143930375
Africa,Namibia,2001,Both sexes,26.74,16.14,40.87,19.304109589041097,1916.2558986993367
Africa,South Africa,2001,Both sexes,26.92,18.98,34.06,62.144657534246576,2867.472552237663
Europe,Poland,2001,Male,27.34,26.1,28.58,47.099178082191784,4937.696892153717
Americas,Suriname,2001,Both sexes,27.55,20.19,36.86,58.50520547945206,2094.8874812684094
Africa,Togo,2001,Male,27.75,16.99,41.93,80.50821917808219,287.8560173053485
Europe,Belgium,2001,Male,27.93,25.02,46.52,51.587397260273974,22944.352512130314
Africa,Guinea-Bissau,2001,Male,28.17,15.03,45.31,-99.0,302.2942327617962
Americas,Honduras,2001,Both sexes,2.99,1.65,5.72,69.78109589041095,1119.173031919794
Europe,Albania,2001,Female,2.96,2.27,3.75,10.75041095890411,1245.2031500759065
Eastern Mediterranean,Bahrain,2001,Female,3.06,2.17,4.16,81.32301369863013,12291.847614330123
Europe,Romania,2001,Female,3.08,2.63,3.6,52.98794520547945,1853.1854495052753
Americas,Peru,2001,Both sexes,3.18,2.1,4.33,64.2695890410959,1926.6750832292444
South-East Asia,Bangladesh,2001,Female,3.34,2.26,4.76,34.58931506849315,345.05017227090815
Americas,Nicaragua,2001,Female,3.32,2.56,4.23,81.57616438356165,1027.181555424088
Africa,Algeria,2001,Female,3.42,1.82,5.63,64.66986301369863,1764.5831712461647
Eastern Mediterranean,Jordan,2001,Both sexes,3.37,2.23,4.91,65.14986301369863,1792.6575190196324
Eastern Mediterranean,Kuwait,2001,Male,3.54,2.77,4.42,80.7813698630137,17517.725185654046
Eastern Mediterranean,Lebanon,2001,Male,3.6,1.95,6.4,70.93205479452055,3888.013758979488
South-East Asia,Indonesia,2001,Both sexes,3.71,2.74,4.65,-75.10109589041096,786.8369448191164
Eastern Mediterranean,Egypt,2001,Both sexes,3.75,1.82,6.87,72.7372602739726,1245.2853079375363
Eastern Mediterranean,Tunisia,2001,Both sexes,3.89,2.17,6.42,67.51260273972602,2207.660687864085
Eastern Mediterranean,Saudi Arabia,2001,Both sexes,3.86,2.61,5.95,80.03369863013698,8337.322723658126
Africa,Malawi,2001,Male,29.95,19.52,43.29,-30.364931506849317,269.73170299344457
Africa,Central African Republic,2001,Both sexes,30.74,16.71,50.39,75.06328767123287,253.5825627207223
Africa,Gabon,2001,Male,31.27,18.52,47.84,78.31698630136987,3965.75387080721
Africa,Burundi,2001,Male,32.19,19.7,49.27,-99.0,102.439453988292
Europe,Finland,2001,Male,33.56,30.13,37.17,42.012054794520544,24945.994809393553
Africa,Congo,2001,Male,34.13,20.1,52.41,75.52575342465754,933.560294577298
Africa,Zambia,2001,Male,34.35,21.83,51.73,64.25178082191782,401.73336473385586
South-East Asia,Sri Lanka,2001,Male,35.43,28.34,54.1,79.58986301369863,970.6101551452322
Africa,Mozambique,2001,Male,36.34,23.28,53.46,69.03808219178083,310.09506496177994
Africa,Uganda,2001,Male,37.7,22.45,61.0,67.06191780821918,284.56550109254886
Western Pacific,Mongolia,2001,Male,38.3,23.4,58.88,29.413150684931505,594.6128672892715
Americas,Guyana,2001,Both sexes,39.86,30.38,66.0,46.00219178082192,1621.796098943059
Americas,Argentina,2001,Female,4.0,3.38,4.68,62.89506849315069,7772.969215536627
Europe,Poland,2001,Female,4.04,3.77,4.31,47.099178082191784,4937.696892153717
Europe,Ireland,2001,Female,4.15,3.37,5.04,48.88657534246575,28532.4016842953
Americas,Mexico,2001,Both sexes,4.16,3.94,8.8,52.672420091324206,8009.15862764386
Americas,Peru,2001,Male,4.33,2.75,5.85,64.2695890410959,1926.6750832292444
Eastern Mediterranean,Jordan,2001,Male,4.35,2.82,6.39,65.14986301369863,1792.6575190196324
Americas,Guatemala,2001,Female,4.35,3.28,5.61,62.17123287671233,1532.65977474202
Europe,Greece,2001,Male,4.39,3.7,5.14,66.14054794520548,12300.2074217456
Africa,Algeria,2001,Both sexes,4.58,2.43,7.86,64.66986301369863,1764.5831712461647
Eastern Mediterranean,United Arab Emirates,2001,Female,4.56,2.76,7.07,82.52,30299.86825115714
Europe,Albania,2001,Both sexes,4.74,3.24,6.15,10.75041095890411,1245.2031500759065
Americas,Bahamas,2001,Male,4.67,3.46,6.15,76.98438356164384,25234.053139012092
