,Country,Year,AvgTemperature
1504,Laos,2008,78.01338797814208
1505,Laos,2009,80.38082191780822
1506,Laos,2010,81.95397260273973
1507,Laos,2011,79.90739726027398
1508,Laos,2012,82.05027322404372
1509,Laos,2013,81.41479452054794
1510,Laos,2014,80.51178082191781
1511,Laos,2015,80.62158469945355
1512,Laos,2016,79.58688524590164
1513,Laos,2017,80.44438356164383
1514,Laos,2018,78.4145205479452
1515,Laos,2019,79.23698630136987
1516,Laos,2020,81.56940298507462
1517,Latvia,1995,44.62438356164383
1518,Latvia,1996,41.988524590163934
1519,Latvia,1997,45.501095890410966
1520,Latvia,1998,21.898082191780823
1521,Latvia,1999,46.56082191780822
1522,Latvia,2000,47.236338797814206
1523,Latvia,2001,45.970958904109594
1524,Latvia,2002,45.11150684931507
1525,Latvia,2003,45.67205479452055
1526,Latvia,2004,45.17295081967213
1527,Latvia,2005,45.108219178082194
1528,Latvia,2006,45.66986301369863
1529,Latvia,2007,45.69178082191781
1530,Latvia,2008,45.727322404371584
1531,Latvia,2009,44.24739726027397
1532,Latvia,2010,42.66
1533,Latvia,2011,45.481095890410955
1534,Latvia,2012,43.5292349726776
1535,Latvia,2013,45.14739726027397
1536,Latvia,2014,45.722191780821916
1537,Latvia,2015,46.08606557377049
1538,Latvia,2016,44.59535519125683
1539,Latvia,2017,45.16054794520547
1540,Latvia,2018,45.469315068493145
1541,Latvia,2019,44.94547945205479
1542,Latvia,2020,39.82686567164179
1543,Lebanon,1995,69.14821917808219
1544,Lebanon,1996,69.34098360655737
1545,Lebanon,1997,68.64246575342466
1546,Lebanon,1998,68.57452054794521
1547,Lebanon,1999,70.09726027397261
1548,Lebanon,2000,69.42349726775956
1549,Lebanon,2001,70.93205479452055
1550,Lebanon,2002,68.42438356164384
1551,Lebanon,2003,70.11972602739726
1552,Lebanon,2004,69.7379781420765
1553,Lebanon,2005,69.65260273972603
1554,Lebanon,2006,64.13315068493151
1555,Lebanon,2007,69.76054794520547
1556,Lebanon,2008,69.52868852459017
1557,Lebanon,2009,70.27123287671233
1558,Lebanon,2010,72.65698630136986
1559,Lebanon,2011,70.00301369863013
1560,Lebanon,2012,70.8707650273224
1561,Lebanon,2013,70.90547945205479
1562,Lebanon,2014,70.75068493150685
1563,Lebanon,2015,70.04781420765028
1564,Lebanon,2016,69.54535519125683
1565,Lebanon,2017,70.01123287671233
1566,Lebanon,2018,67.42657534246575
1567,Lebanon,2019,67.85972602739726
1568,Lebanon,2020,61.464179104477616
1569,Macedonia,1995,50.556868131868136
1570,Macedonia,1996,54.00491803278688
1571,Macedonia,1997,54.949041095890415
1572,Macedonia,1998,53.863287671232875
1573,Macedonia,1999,54.3054794520548
1574,Macedonia,2000,54.17185792349727
1575,Macedonia,2001,54.41178082191781
1576,Macedonia,2002,52.05835616438356
1577,Macedonia,2003,54.23753424657534
1578,Macedonia,2004,54.07978142076503
1579,Macedonia,2005,53.053698630136985
1580,Macedonia,2006,53.41616438356165
1581,Macedonia,2007,55.26383561643836
1582,Macedonia,2008,55.03743169398907
1583,Macedonia,2009,54.20219178082191
1584,Macedonia,2010,55.22301369863014
1585,Macedonia,2011,53.74986301369863
1586,Macedonia,2012,55.05081967213114
1587,Macedonia,2013,55.56575342465754
1588,Macedonia,2014,55.32821917808219
1589,Macedonia,2015,54.46857923497268
1590,Macedonia,2016,53.228415300546445
1591,Macedonia,2017,54.86904109589041
1592,Macedonia,2018,54.31506849315068
1593,Macedonia,2019,54.24739726027397
1594,Macedonia,2020,44.53358208955224
1595,Madagascar,1995,64.42465753424658
1596,Madagascar,1996,64.83360655737704
1597,Madagascar,1997,58.685753424657534
1598,Madagascar,1998,54.96630136986302
1599,Madagascar,1999,57.492602739726024
1600,Madagascar,2000,54.80081967213114
1601,Madagascar,2001,66.20657534246575
1602,Madagascar,2002,64.12273972602739
1603,Madagascar,2003,65.41150684931507
1604,Madagascar,2004,65.35382513661202
1605,Madagascar,2005,65.53671232876712
1606,Madagascar,2006,65.42794520547946
1607,Madagascar,2007,64.19808219178081
1608,Madagascar,2008,64.73387978142077
1609,Madagascar,2009,65.4249315068493
1610,Madagascar,2010,66.61013698630137
1611,Madagascar,2011,66.66000000000001
1612,Madagascar,2012,54.404098360655745
1613,Madagascar,2013,64.36465753424658
1614,Madagascar,2014,65.8358904109589
1615,Madagascar,2015,65.31584699453552
1616,Madagascar,2016,63.85956284153005
1617,Madagascar,2017,66.20493150684932
1618,Madagascar,2018,64.63506849315068
1619,Madagascar,2019,64.46657534246575
1620,Madagascar,2020,69.43955223880597
1621,Malawi,1995,12.776986301369863
1622,Malawi,1996,-44.078142076502736
1623,Malawi,1997,20.542739726027396
1624,Malawi,1998,-5.1627397260273975
1625,Malawi,1999,-29.41287671232877
1626,Malawi,2000,23.962841530054643
1627,Malawi,2001,-30.364931506849317
1628,Malawi,2002,-39.438630136986305
1629,Malawi,2003,-87.35808219178082
1630,Malawi,2004,-99.0
1631,Malawi,2005,-99.0
1632,Malawi,2006,-98.53852459016393
1633,Malawi,2010,23.09153005464481
1634,Malawi,2011,51.2213698630137
1635,Malawi,2012,45.10409836065573
1636,Malawi,2013,60.23490566037736
1637,Malaysia,1995,80.56465753424658
1638,Malaysia,1996,80.56939890710383
1639,Malaysia,1997,80.98027397260273
1640,Malaysia,1998,16.265205479452057
1641,Malaysia,1999,80.75095890410958
1642,Malaysia,2000,79.80136612021857
1643,Malaysia,2001,81.98191780821918
1644,Malaysia,2002,80.7186301369863
1645,Malaysia,2003,82.15315068493152
1646,Malaysia,2004,82.09262295081967
1647,Malaysia,2005,83.10027397260274
1648,Malaysia,2006,81.65917808219177
1649,Malaysia,2007,80.78821917808219
1650,Malaysia,2008,80.42622950819673
1651,Malaysia,2009,81.41534246575343
1652,Malaysia,2010,83.42794520547946
1653,Malaysia,2011,83.06739726027396
1654,Malaysia,2012,82.97950819672131
1655,Malaysia,2013,82.33534246575343
1656,Malaysia,2014,81.93534246575342
1657,Malaysia,2015,81.74617486338798
1658,Malaysia,2016,81.46775956284154
1659,Malaysia,2017,82.25808219178083
1660,Malaysia,2018,79.53424657534246
1661,Malaysia,2019,79.98109589041096
1662,Malaysia,2020,83.80970149253731
1663,Mauritania,1995,73.51808219178082
1664,Mauritania,1996,54.90765027322404
1665,Mauritania,1997,69.16054794520548
1666,Mauritania,1998,75.05643835616438
1667,Mauritania,1999,67.27917808219179
1668,Mauritania,2000,74.6877049180328
1669,Mauritania,2001,74.31452054794521
1670,Mauritania,2002,72.43616438356165
1671,Mauritania,2003,74.12520547945206
1672,Mauritania,2004,75.68661202185793
1673,Mauritania,2005,75.62547945205479
1674,Mauritania,2006,76.8131506849315
1675,Mauritania,2007,76.85890410958905
1676,Mauritania,2008,75.77103825136612
1677,Mauritania,2009,76.70739726027398
1678,Mauritania,2010,78.9331506849315
1679,Mauritania,2011,77.2131506849315
1680,Mauritania,2012,77.89508196721312
1681,Mauritania,2013,78.57698630136986
1682,Mauritania,2014,77.13972602739726
1683,Mauritania,2015,77.8344262295082
1684,Mauritania,2016,60.956830601092896
1685,Mauritania,2017,67.12164383561644
1686,Mauritania,2018,70.25
1687,Mexico,201,-99.0
1688,Mexico,1995,38.809771689497715
1689,Mexico,1996,45.696539162112934
1690,Mexico,1997,16.3
1691,Mexico,1998,13.619817351598174
1692,Mexico,1999,46.978264840182646
1693,Mexico,2000,53.510018214936245
1694,Mexico,2001,52.672420091324206
1695,Mexico,2002,30.921552511415523
1696,Mexico,2003,34.795890410958904
1697,Mexico,2004,43.13269581056466
1698,Mexico,2005,36.8110502283105
1699,Mexico,2006,30.634306569343064
1700,Mexico,2007,35.286678832116785
1701,Mexico,2008,67.34658469945354
1702,Mexico,2009,69.57452054794521
1703,Mexico,2010,34.878193430656935
1704,Mexico,2011,62.73908675799087
1705,Mexico,2012,63.310564663023676
1706,Mexico,2013,60.957481751824815
1707,Mexico,2014,59.26459854014598
1708,Mexico,2015,55.035610200364296
1709,Mexico,2016,59.03615664845173
1710,Mexico,2017,64.33059360730594
1711,Mexico,2018,61.114416058394156
1712,Mexico,2019,65.32584474885844
1713,Mexico,2020,63.94987468671679
1714,Mongolia,1995,31.935616438356163
1715,Mongolia,1996,26.650546448087432
1716,Mongolia,1997,32.12547945205479
1717,Mongolia,1998,31.159178082191783
1718,Mongolia,1999,30.951780821917808
1719,Mongolia,2000,30.028688524590162
1720,Mongolia,2001,29.413150684931505
1721,Mongolia,2002,28.28876712328767
1722,Mongolia,2003,29.238904109589043
1723,Mongolia,2004,31.49071038251366
1724,Mongolia,2005,29.940547945205477
1725,Mongolia,2006,30.99232876712329
1726,Mongolia,2007,32.97506849315069
1727,Mongolia,2008,31.381967213114752
1728,Mongolia,2009,29.862739726027396
1729,Mongolia,2010,28.467397260273973
1730,Mongolia,2011,27.85890410958904
1731,Mongolia,2012,26.251092896174864
1732,Mongolia,2013,28.99890410958904
1733,Mongolia,2014,30.123013698630135
1734,Mongolia,2015,31.153005464480874
1735,Mongolia,2016,27.95846994535519
1736,Mongolia,2017,31.123561643835618
1737,Mongolia,2018,29.2572602739726
1738,Mongolia,2019,29.263835616438353
1739,Mongolia,2020,17.421641791044777
1740,Morocco,1995,64.79369863013699
1741,Morocco,1996,63.509836065573765
1742,Morocco,1997,64.58876712328768
1743,Morocco,1998,61.14547945205479
1744,Morocco,1999,62.36958904109589
1745,Morocco,2000,63.35245901639344
1746,Morocco,2001,63.95616438356164
1747,Morocco,2002,61.52739726027397
1748,Morocco,2003,63.36931506849315
1749,Morocco,2004,63.39672131147541
1750,Morocco,2005,62.97260273972603
1751,Morocco,2006,64.06931506849315
1752,Morocco,2007,62.07534246575342
1753,Morocco,2008,61.643989071038256
1754,Morocco,2009,61.42301369863014
1755,Morocco,2010,63.16986301369863
1756,Morocco,2011,63.72383561643836
1757,Morocco,2012,62.62868852459016
1758,Morocco,2013,62.47287671232876
1759,Morocco,2014,63.08958904109589
1760,Morocco,2015,62.81666666666667
1761,Morocco,2016,62.86092896174863
1762,Morocco,2017,64.20931506849315
1763,Morocco,2018,61.19534246575342
1764,Morocco,2019,59.73150684931507
1765,Morocco,2020,57.94253731343284
1766,Mozambique,201,-99.0
1767,Mozambique,1995,71.56767123287672
1768,Mozambique,1996,53.32540983606557
1769,Mozambique,1997,55.48520547945205
1770,Mozambique,1998,65.1558904109589
1771,Mozambique,1999,66.27808219178083
1772,Mozambique,2000,46.265846994535515
1773,Mozambique,2001,69.03808219178083
1774,Mozambique,2002,73.01616438356164
1775,Mozambique,2003,66.59972602739727
1776,Mozambique,2004,65.21967213114755
1777,Mozambique,2005,64.54684931506848
1778,Mozambique,2006,69.2454794520548
1779,Mozambique,2007,71.29150684931507
1780,Mozambique,2008,73.80655737704919
1781,Mozambique,2009,71.17534246575343
1782,Mozambique,2010,57.94
1783,Mozambique,2011,-23.073698630136985
1784,Mozambique,2012,59.325956284153
1785,Mozambique,2013,69.74191780821917
1786,Mozambique,2014,69.38602739726028
1787,Mozambique,2015,73.7139344262295
1788,Mozambique,2016,72.91147540983606
1789,Mozambique,2017,73.00464480874317
1790,Mozambique,2018,69.5345205479452
1791,Mozambique,2019,72.40630136986302
1792,Mozambique,2020,77.71865671641791
1793,Myanmar (Burma),1995,-99.0
1794,Myanmar (Burma),1996,79.84398907103825
1795,Myanmar (Burma),1997,73.8317808219178
1796,Myanmar (Burma),1998,66.12356164383561
1797,Myanmar (Burma),1999,46.67095890410959
1798,Myanmar (Burma),2000,75.93169398907104
1799,Myanmar (Burma),2001,81.20876712328767
1800,Myanmar (Burma),2002,79.46904109589042
1801,Myanmar (Burma),2003,81.22684931506849
1802,Myanmar (Burma),2004,81.22841530054644
1803,Myanmar (Burma),2005,82.3841095890411
1804,Myanmar (Burma),2006,78.22684931506849
1805,Myanmar (Burma),2007,80.65561643835616
1806,Myanmar (Burma),2008,80.34234972677595
1807,Myanmar (Burma),2009,81.72904109589041
1808,Myanmar (Burma),2010,83.26383561643836
1809,Myanmar (Burma),2011,81.07561643835616
1810,Myanmar (Burma),2012,82.24125683060109
1811,Myanmar (Burma),2013,81.60958904109589
1812,Myanmar (Burma),2014,81.15424657534247
1813,Myanmar (Burma),2015,80.82540983606557
1814,Myanmar (Burma),2016,80.95163934426229
1815,Myanmar (Burma),2017,82.44876712328767
1816,Myanmar (Burma),2018,80.46301369863014
1817,Myanmar (Burma),2019,79.6682191780822
1818,Myanmar (Burma),2020,82.54552238805971
1819,Namibia,1995,66.39397260273972
1820,Namibia,1996,67.93306010928961
1821,Namibia,1997,64.38931506849315
1822,Namibia,1998,68.53726027397259
1823,Namibia,1999,67.37232876712329
1824,Namibia,2000,62.10327868852459
1825,Namibia,2001,19.304109589041097
1826,Namibia,2002,-0.03424657534246583
1827,Namibia,2003,42.141917808219176
1828,Namibia,2004,48.36010928961748
1829,Namibia,2005,66.27205479452054
1830,Namibia,2006,62.97315068493151
1831,Namibia,2007,58.99643835616438
1832,Namibia,2008,64.47459016393442
1833,Namibia,2009,62.47671232876712
1834,Namibia,2010,64.91041095890411
1835,Namibia,2011,48.0358904109589
1836,Namibia,2012,66.92540983606557
1837,Namibia,2013,68.68493150684931
1838,Namibia,2014,63.00082191780822
1839,Namibia,2015,64.60983606557377
1840,Namibia,2016,64.85327868852458
1841,Namibia,2017,66.76794520547945
1842,Namibia,2018,49.45068493150685
1843,Namibia,2019,65.51780821917808
1844,Namibia,2020,72.19850746268656
1845,Nepal,1995,22.466758241758242
1846,Nepal,1996,40.13743169398907
1847,Nepal,1997,14.667945205479452
1848,Nepal,1998,45.72630136986301
1849,Nepal,1999,41.64082191780822
1850,Nepal,2000,38.75601092896175
1851,Nepal,2001,63.28356164383562
1852,Nepal,2002,58.15315068493151
1853,Nepal,2003,66.23890410958904
1854,Nepal,2004,63.85792349726776
1855,Nepal,2005,62.236438356164385
1856,Nepal,2006,-25.07315068493151
1857,Nepal,2007,-17.206849315068492
1858,Nepal,2008,62.634972677595634
1859,Nepal,2009,61.736712328767126
1860,Nepal,2010,60.37890410958904
1861,Nepal,2011,66.14575342465754
1862,Nepal,2012,63.91693989071038
1863,Nepal,2013,61.43643835616438
1864,Nepal,2014,64.13123287671233
1865,Nepal,2015,63.67704918032787
1866,Nepal,2016,63.7136612021858
1867,Nepal,2017,65.5572602739726
1868,Nepal,2018,63.05643835616438
1869,Nepal,2019,62.714520547945206
1870,Nepal,2020,57.96865671641791
1871,New Zealand,1995,59.24931506849315
1872,New Zealand,1996,59.46448087431694
1873,New Zealand,1997,58.70328767123288
1874,New Zealand,1998,59.49808219178082
1875,New Zealand,1999,59.77232876712329
1876,New Zealand,2000,59.45710382513661
1877,New Zealand,2001,58.92027397260274
1878,New Zealand,2002,53.43534246575343
1879,New Zealand,2003,55.82821917808219
1880,New Zealand,2004,58.54672131147541
1881,New Zealand,2005,60.49178082191781
1882,New Zealand,2006,59.025479452054796
1883,New Zealand,2007,59.293424657534246
1884,New Zealand,2008,59.01612021857924
1885,New Zealand,2009,58.430410958904105
1886,New Zealand,2010,59.81369863013698
1887,New Zealand,2011,60.10904109589041
1888,New Zealand,2012,56.5207650273224
1889,New Zealand,2013,60.441095890410956
1890,New Zealand,2014,59.23835616438356
1891,New Zealand,2015,58.89071038251366
1892,New Zealand,2016,59.13633879781421
1893,New Zealand,2017,60.52219178082191
1894,New Zealand,2018,58.83068493150685
1895,New Zealand,2019,57.93972602739726
1896,New Zealand,2020,65.10373134328358
1897,Nicaragua,1995,-79.00383561643837
1898,Nicaragua,1996,23.16912568306011
1899,Nicaragua,1997,81.91041095890411
1900,Nicaragua,1998,80.55205479452054
1901,Nicaragua,1999,80.59808219178082
1902,Nicaragua,2000,78.46666666666667
1903,Nicaragua,2001,81.57616438356165
1904,Nicaragua,2002,79.66767123287671
1905,Nicaragua,2003,80.41917808219178
1906,Nicaragua,2004,78.56967213114754
1907,Nicaragua,2005,80.59013698630137
1908,Nicaragua,2006,80.81726027397261
1909,Nicaragua,2007,81.22849315068494
1910,Nicaragua,2008,77.23524590163935
1911,Nicaragua,2009,81.4213698630137
1912,Nicaragua,2010,79.43945205479453
1913,Nicaragua,2011,80.69835616438357
1914,Nicaragua,2012,80.7396174863388
1915,Nicaragua,2013,81.9186301369863
1916,Nicaragua,2014,81.55452054794522
1917,Nicaragua,2015,80.6292349726776
1918,Nicaragua,2016,81.20218579234972
1919,Nicaragua,2017,81.4904109589041
1920,Nicaragua,2018,78.8158904109589
1921,Nicaragua,2019,79.15835616438356
1922,Nicaragua,2020,82.91681415929204
1923,Nigeria,1995,82.87561643835616
1924,Nigeria,1996,83.25109289617487
1925,Nigeria,1997,75.22027397260274
1926,Nigeria,1998,36.9378555798687
1927,Nigeria,1999,62.75205479452055
1928,Nigeria,2000,18.044672131147543
1929,Nigeria,2001,56.70164383561644
1930,Nigeria,2002,36.8613698630137
1931,Nigeria,2003,22.05890410958904
1932,Nigeria,2004,38.63142076502732
1933,Nigeria,2005,47.034383561643835
1934,Nigeria,2006,58.42178082191781
1935,Nigeria,2007,56.87986301369863
1936,Nigeria,2008,46.77390710382514
1937,Nigeria,2009,81.05890410958904
1938,Nigeria,2010,82.17164383561644
1939,Nigeria,2011,83.03753424657535
1940,Nigeria,2012,80.23784153005464
1941,Nigeria,2013,75.65082191780822
1942,Nigeria,2014,61.257318741450064
1943,Nigeria,2015,66.22322404371585
1944,Nigeria,2016,82.23907103825137
1945,Nigeria,2017,65.26109589041096
1946,Nigeria,2018,79.5527397260274
1947,Nigeria,2019,80.33123287671233
1948,Nigeria,2020,85.74402985074627
1949,North Korea,1995,51.12876712328767
1950,North Korea,1996,50.77322404371585
1951,North Korea,1997,51.56931506849315
1952,North Korea,1998,50.409863013698626
1953,North Korea,1999,51.714246575342464
1954,North Korea,2000,49.05901639344262
1955,North Korea,2001,51.050410958904116
1956,North Korea,2002,45.04657534246575
1957,North Korea,2003,50.75972602739726
1958,North Korea,2004,48.509289617486345
1959,North Korea,2005,34.87780821917808
1960,North Korea,2006,34.47753424657534
1961,North Korea,2007,28.71972602739726
1962,North Korea,2008,51.53251366120219
1963,North Korea,2009,47.91671232876712
1964,North Korea,2010,50.29672131147541
1965,North Korea,2011,49.57753424657534
1966,North Korea,2012,50.6844262295082
1967,North Korea,2013,51.495342465753424
1968,North Korea,2014,52.38356164383562
1969,North Korea,2015,52.27677595628415
1970,North Korea,2016,50.95054644808744
1971,North Korea,2017,52.25452054794521
1972,North Korea,2018,49.63397260273973
1973,North Korea,2019,50.79260273972603
1974,North Korea,2020,40.838345864661655
1975,Norway,200,-99.0
1976,Norway,1995,39.96328767123288
1977,Norway,1996,38.24699453551912
1978,Norway,1997,42.538356164383565
1979,Norway,1998,39.754520547945205
1980,Norway,1999,41.582191780821915
1981,Norway,2000,43.63415300546448
1982,Norway,2001,40.43561643835616
1983,Norway,2002,39.71616438356164
1984,Norway,2003,41.80301369863014
1985,Norway,2004,42.119945355191255
1986,Norway,2005,42.88
1987,Norway,2006,43.173972602739724
1988,Norway,2007,41.73972602739726
1989,Norway,2008,43.43239831697055
1990,Norway,2009,40.83068493150685
1991,Norway,2010,37.1
1992,Norway,2011,42.47315068493151
1993,Norway,2012,40.830601092896174
1994,Norway,2013,41.17589041095891
1995,Norway,2014,43.85123287671233
1996,Norway,2015,42.33825136612022
1997,Norway,2016,40.954918032786885
1998,Norway,2017,41.87452054794521
1999,Norway,2018,41.73342465753425
2000,Norway,2019,39.80958904109589
2001,Norway,2020,37.0455223880597
2002,Oman,1995,-96.92054794520548
2003,Oman,1996,-99.0
2004,Oman,1997,-99.0
2005,Oman,1998,-99.0
2006,Oman,1999,-99.0
2007,Oman,2000,-99.0
2008,Oman,2001,75.34438356164384
2009,Oman,2002,75.59041095890412
2010,Oman,2003,80.27506849315068
2011,Oman,2004,76.20928961748633
2012,Oman,2005,81.19616438356164
2013,Oman,2006,68.12328767123287
2014,Oman,2007,23.96027397260274
2015,Oman,2008,76.71912568306011
2016,Oman,2009,69.05342465753425
2017,Oman,2010,68.48879781420766
2018,Oman,2011,55.286849315068494
2019,Oman,2012,-6.676775956284152
2020,Oman,2013,80.63890410958905
2021,Oman,2014,47.72547945205479
2022,Oman,2015,69.45054644808744
2023,Oman,2016,62.08142076502732
2024,Oman,2017,22.00109589041096
2025,Oman,2018,75.0695890410959
2026,Oman,2019,63.0241610738255
2027,Pakistan,1995,74.79246575342465
2028,Pakistan,1996,73.85136612021857
2029,Pakistan,1997,71.99972602739726
2030,Pakistan,1998,72.72260273972603
2031,Pakistan,1999,66.08465753424657
2032,Pakistan,2000,48.292486338797815
2033,Pakistan,2001,76.02410958904109
2034,Pakistan,2002,71.25356164383561
2035,Pakistan,2003,75.68260273972604
2036,Pakistan,2004,76.27267759562841
2037,Pakistan,2005,75.08972602739726
2038,Pakistan,2006,76.0354794520548
2039,Pakistan,2007,75.72876712328767
2040,Pakistan,2008,74.81707650273223
2041,Pakistan,2009,75.57602739726028
2042,Pakistan,2010,76.61904109589041
2043,Pakistan,2011,75.77917808219179
2044,Pakistan,2012,75.67937158469945
2045,Pakistan,2013,76.01465753424657
2046,Pakistan,2014,74.94383561643835
2047,Pakistan,2015,75.0506830601093
2048,Pakistan,2016,75.51844262295081
2049,Pakistan,2017,76.25219178082192
2050,Pakistan,2018,75.04849315068493
2051,Pakistan,2019,28.234246575342464
2052,Pakistan,2020,65.93609022556392
2053,Panama,1995,79.78712328767124
2054,Panama,1996,79.42185792349727
2055,Panama,1997,81.85287671232877
2056,Panama,1998,80.25479452054795
2057,Panama,1999,80.34164383561644
2058,Panama,2000,81.2603825136612
2059,Panama,2001,79.37232876712329
2060,Panama,2002,79.69561643835617
2061,Panama,2003,80.11835616438357
2062,Panama,2004,78.35655737704919
2063,Panama,2005,80.40739726027398
2064,Panama,2006,78.47232876712329
2065,Panama,2007,78.43643835616439
2066,Panama,2008,76.54672131147541
2067,Panama,2009,80.72438356164383
2068,Panama,2010,80.17260273972603
2069,Panama,2011,80.13342465753425
2070,Panama,2012,80.93251366120218
2071,Panama,2013,79.86767123287672
2072,Panama,2014,80.56630136986301
2073,Panama,2015,79.94398907103825
2074,Panama,2016,78.06092896174863
2075,Panama,2017,79.29260273972602
2076,Panama,2018,76.95479452054795
2077,Panama,2019,77.65315068493152
2078,Panama,2020,81.89402985074626
2079,Peru,1995,66.74410958904109
2080,Peru,1996,65.08060109289617
2081,Peru,1997,71.93095890410959
2082,Peru,1998,67.65561643835616
2083,Peru,1999,66.29643835616439
2084,Peru,2000,65.25191256830601
2085,Peru,2001,64.2695890410959
2086,Peru,2002,63.96027397260274
2087,Peru,2003,64.37726027397261
2088,Peru,2004,66.57868852459016
2089,Peru,2005,66.30794520547946
2090,Peru,2006,67.40219178082192
2091,Peru,2007,64.9827397260274
2092,Peru,2008,66.56803278688525
2093,Peru,2009,67.28904109589041
2094,Peru,2010,66.65917808219177
2095,Peru,2011,66.9772602739726
2096,Peru,2012,68.47295081967212
2097,Peru,2013,66.15643835616439
2098,Peru,2014,67.07890410958903
2099,Peru,2015,69.61708074534161
2100,Philippines,1995,80.56739726027396
2101,Philippines,1996,81.36092896174863
2102,Philippines,1997,81.7854794520548
2103,Philippines,1998,80.68383561643836
2104,Philippines,1999,80.45041095890411
2105,Philippines,2000,81.90437158469945
2106,Philippines,2001,81.32794520547945
2107,Philippines,2002,79.57287671232876
2108,Philippines,2003,80.56575342465753
2109,Philippines,2004,82.05765027322404
2110,Philippines,2005,82.17479452054795
2111,Philippines,2006,82.36082191780822
2112,Philippines,2007,82.07013698630136
2113,Philippines,2008,80.46530054644809
2114,Philippines,2009,81.17041095890411
2115,Philippines,2010,83.27972602739726
2116,Philippines,2011,81.82931506849316
2117,Philippines,2012,82.40983606557377
2118,Philippines,2013,82.26301369863013
2119,Philippines,2014,81.57479452054794
2120,Philippines,2015,82.02021857923498
2121,Philippines,2016,81.66202185792349
2122,Philippines,2017,83.10246575342467
2123,Philippines,2018,80.58191780821919
2124,Philippines,2019,80.48164383561644
2125,Philippines,2020,83.81567164179104
2126,Poland,1995,46.90794520547946
2127,Poland,1996,44.392349726775954
2128,Poland,1997,46.25452054794521
2129,Poland,1998,45.40054794520548
2130,Poland,1999,48.049589041095885
2131,Poland,2000,49.372950819672134
2132,Poland,2001,47.099178082191784
2133,Poland,2002,46.95315068493151
2134,Poland,2003,47.068219178082195
2135,Poland,2004,47.238251366120224
2136,Poland,2005,47.6013698630137
2137,Poland,2006,48.2827397260274
2138,Poland,2007,49.12
2139,Poland,2008,48.90136612021858
2140,Poland,2009,47.43780821917808
2141,Poland,2010,46.33561643835616
2142,Poland,2011,48.36821917808219
2143,Poland,2012,47.66010928961748
2144,Poland,2013,48.01205479452055
2145,Poland,2014,49.205479452054796
2146,Poland,2015,50.17622950819672
2147,Poland,2016,48.238524590163934
2148,Poland,2017,49.206575342465754
2149,Poland,2018,49.65041095890411
2150,Poland,2019,49.365753424657534
2151,Poland,2020,42.59776119402985
2152,Portugal,1995,64.39123287671232
2153,Portugal,1996,62.84672131147541
2154,Portugal,1997,64.35150684931507
2155,Portugal,1998,61.071506849315064
2156,Portugal,1999,62.381095890410954
2157,Portugal,2000,62.27650273224044
2158,Portugal,2001,62.21917808219178
2159,Portugal,2002,60.55287671232877
2160,Portugal,2003,63.05835616438356
2161,Portugal,2004,62.21393442622951
2162,Portugal,2005,62.293424657534246
2163,Portugal,2006,63.052328767123285
2164,Portugal,2007,61.1172602739726
2165,Portugal,2008,61.883060109289616
2166,Portugal,2009,63.63369863013698
2167,Portugal,2010,63.18027397260274
2168,Portugal,2011,62.88849315068493
2169,Portugal,2012,60.611748633879785
2170,Portugal,2013,60.512328767123286
2171,Portugal,2014,61.34054794520548
2172,Portugal,2015,60.799180327868854
2173,Portugal,2016,60.471311475409834
2174,Portugal,2017,62.83068493150685
2175,Portugal,2018,59.588767123287674
2176,Portugal,2019,59.294520547945204
2177,Portugal,2020,55.29029850746269
2178,Qatar,1995,80.65342465753425
2179,Qatar,1996,80.54098360655738
2180,Qatar,1997,79.7076712328767
2181,Qatar,1998,81.08246575342466
2182,Qatar,1999,82.92054794520548
2183,Qatar,2000,82.2688524590164
2184,Qatar,2001,82.9868493150685
2185,Qatar,2002,80.70191780821918
2186,Qatar,2003,82.7695890410959
2187,Qatar,2004,82.71475409836066
2188,Qatar,2005,82.35698630136986
2189,Qatar,2006,82.79616438356165
2190,Qatar,2007,82.41890410958905
2191,Qatar,2008,81.53715846994535
2192,Qatar,2009,82.7545205479452
2193,Qatar,2010,84.45260273972603
2194,Qatar,2011,83.32575342465753
2195,Qatar,2012,83.79918032786885
2196,Qatar,2013,83.26739726027397
2197,Qatar,2014,83.50630136986301
2198,Qatar,2015,82.30792349726777
2199,Qatar,2016,82.03060109289618
2200,Qatar,2017,84.36876712328767
2201,Qatar,2018,82.39972602739726
2202,Qatar,2019,81.38575342465754
2203,Qatar,2020,73.62014925373134
2204,Romania,1995,51.00821917808219
2205,Romania,1996,50.435792349726775
2206,Romania,1997,50.346575342465755
2207,Romania,1998,50.60958904109589
2208,Romania,1999,52.899452054794516
2209,Romania,2000,53.8275956284153
2210,Romania,2001,52.98794520547945
2211,Romania,2002,51.17424657534246
2212,Romania,2003,51.52630136986301
2213,Romania,2004,51.91803278688525
2214,Romania,2005,51.49095890410959
2215,Romania,2006,52.44986301369863
2216,Romania,2007,54.3027397260274
2217,Romania,2008,52.781967213114754
2218,Romania,2009,53.35589041095891
2219,Romania,2010,52.785479452054794
2220,Romania,2011,52.030410958904106
2221,Romania,2012,53.75846994535519
2222,Romania,2013,53.59835616438357
2223,Romania,2014,52.811232876712324
2224,Romania,2015,53.691803278688525
2225,Romania,2016,52.03360655737705
2226,Romania,2017,53.399726027397264
